"Data","Conta","A"
"2018-11-09",39.00,54
"2018-11-09",39.00,12
"2018-11-09",37.00,19
"2018-11-09",35.00,18
"2018-11-09",34.00,3
"2018-11-09",29.00,78
"2018-11-09",29.00,16
"2018-11-09",29.00,67
"2018-11-09",27.00,79
"2018-11-09",25.00,13
"2018-11-09",22.00,80
"2018-11-09",20.00,22
"2018-11-09",18.00,77
"2018-11-09",18.00,68
"2018-11-09",12.00,45
"2018-11-09",8.00,73
"2018-11-09",4.00,37
"2018-11-09",4.00,71
"2018-11-09",4.00,72
"2018-11-09",3.00,76
"2018-11-09",2.00,44
"2018-11-10",599.00,38
"2018-11-10",535.00,26
"2018-11-10",474.00,9
"2018-11-10",322.00,56
"2018-11-10",285.00,52
"2018-11-10",271.00,35
"2018-11-10",217.00,62
"2018-11-10",204.00,39
"2018-11-10",180.00,25
"2018-11-10",173.00,1
"2018-11-10",157.00,4
"2018-11-10",140.00,70
"2018-11-10",93.00,17
"2018-11-10",82.00,23
"2018-11-10",60.00,2
"2018-11-10",55.00,54
"2018-11-10",44.00,60
"2018-11-10",37.00,21
"2018-11-10",30.00,79
"2018-11-10",30.00,78
"2018-11-10",30.00,6
"2018-11-10",25.00,12
"2018-11-10",22.00,30
"2018-11-10",22.00,14
"2018-11-10",20.00,19
"2018-11-10",19.00,81
"2018-11-10",18.00,44
"2018-11-10",13.00,3
"2018-11-10",11.00,22
"2018-11-10",7.00,67
"2018-11-10",6.00,40
"2018-11-10",5.00,80
"2018-11-10",5.00,68
"2018-11-10",4.00,73
"2018-11-10",3.00,5
"2018-11-10",2.00,45
"2018-11-10",2.00,77
"2018-11-10",1.00,13
"2018-11-10",1.00,16
"2018-11-10",1.00,37
"2018-11-11",563.00,52
"2018-11-11",543.00,38
"2018-11-11",401.00,9
"2018-11-11",301.00,35
"2018-11-11",286.00,56
"2018-11-11",228.00,4
"2018-11-11",225.00,39
"2018-11-11",218.00,26
"2018-11-11",195.00,62
"2018-11-11",162.00,25
"2018-11-11",131.00,70
"2018-11-11",127.00,1
"2018-11-11",94.00,79
"2018-11-11",86.00,17
"2018-11-11",58.00,78
"2018-11-11",49.00,54
"2018-11-11",48.00,23
"2018-11-11",43.00,30
"2018-11-11",38.00,2
"2018-11-11",36.00,6
"2018-11-11",32.00,21
"2018-11-11",30.00,44
"2018-11-11",28.00,14
"2018-11-11",18.00,67
"2018-11-11",16.00,19
"2018-11-11",12.00,60
"2018-11-11",10.00,3
"2018-11-11",7.00,22
"2018-11-11",5.00,80
"2018-11-11",3.00,73
"2018-11-11",3.00,13
"2018-11-11",2.00,16
"2018-11-11",1.00,12
"2018-11-11",1.00,18
"2018-11-11",1.00,81
"2018-11-11",1.00,40
"2018-11-11",1.00,77
"2018-11-12",1785.00,26
"2018-11-12",1533.00,9
"2018-11-12",1153.00,25
"2018-11-12",624.00,38
"2018-11-12",506.00,62
"2018-11-12",498.00,35
"2018-11-12",480.00,39
"2018-11-12",425.00,56
"2018-11-12",312.00,23
"2018-11-12",250.00,17
"2018-11-12",243.00,2
"2018-11-12",239.00,52
"2018-11-12",185.00,60
"2018-11-12",179.00,70
"2018-11-12",178.00,4
"2018-11-12",130.00,40
"2018-11-12",129.00,14
"2018-11-12",108.00,1
"2018-11-12",101.00,30
"2018-11-12",96.00,5
"2018-11-12",78.00,6
"2018-11-12",69.00,21
"2018-11-12",52.00,81
"2018-11-12",44.00,15
"2018-11-12",41.00,54
"2018-11-12",39.00,19
"2018-11-12",39.00,3
"2018-11-12",39.00,12
"2018-11-12",38.00,78
"2018-11-12",36.00,18
"2018-11-12",30.00,16
"2018-11-12",28.00,79
"2018-11-12",28.00,67
"2018-11-12",26.00,13
"2018-11-12",23.00,80
"2018-11-12",22.00,22
"2018-11-12",15.00,68
"2018-11-12",15.00,77
"2018-11-12",12.00,45
"2018-11-12",7.00,37
"2018-11-12",7.00,73
"2018-11-12",5.00,76
"2018-11-12",5.00,72
"2018-11-12",2.00,71
"2018-11-12",2.00,44
"2018-11-13",3259.00,9
"2018-11-13",2984.00,26
"2018-11-13",2545.00,25
"2018-11-13",1203.00,38
"2018-11-13",1150.00,39
"2018-11-13",1110.00,62
"2018-11-13",1030.00,56
"2018-11-13",989.00,35
"2018-11-13",579.00,4
"2018-11-13",576.00,2
"2018-11-13",544.00,70
"2018-11-13",468.00,17
"2018-11-13",461.00,23
"2018-11-13",329.00,1
"2018-11-13",293.00,40
"2018-11-13",285.00,79
"2018-11-13",280.00,60
"2018-11-13",277.00,14
"2018-11-13",233.00,5
"2018-11-13",224.00,21
"2018-11-13",209.00,30
"2018-11-13",206.00,78
"2018-11-13",176.00,12
"2018-11-13",161.00,15
"2018-11-13",147.00,19
"2018-11-13",139.00,3
"2018-11-13",137.00,81
"2018-11-13",103.00,16
"2018-11-13",97.00,13
"2018-11-13",92.00,67
"2018-11-13",85.00,54
"2018-11-13",79.00,22
"2018-11-13",79.00,80
"2018-11-13",77.00,6
"2018-11-13",66.00,18
"2018-11-13",55.00,77
"2018-11-13",54.00,68
"2018-11-13",25.00,72
"2018-11-13",24.00,73
"2018-11-13",23.00,44
"2018-11-13",13.00,45
"2018-11-13",10.00,76
"2018-11-13",8.00,52
"2018-11-13",8.00,37
"2018-11-13",1.00,71
"2018-11-14",3198.00,9
"2018-11-14",3036.00,26
"2018-11-14",2611.00,25
"2018-11-14",1158.00,38
"2018-11-14",1106.00,62
"2018-11-14",1097.00,39
"2018-11-14",1031.00,56
"2018-11-14",952.00,35
"2018-11-14",568.00,4
"2018-11-14",544.00,2
"2018-11-14",538.00,70
"2018-11-14",457.00,17
"2018-11-14",445.00,23
"2018-11-14",301.00,1
"2018-11-14",290.00,60
"2018-11-14",282.00,40
"2018-11-14",263.00,79
"2018-11-14",262.00,14
"2018-11-14",230.00,5
"2018-11-14",224.00,21
"2018-11-14",206.00,30
"2018-11-14",202.00,78
"2018-11-14",172.00,12
"2018-11-14",162.00,15
"2018-11-14",144.00,19
"2018-11-14",143.00,3
"2018-11-14",136.00,81
"2018-11-14",106.00,16
"2018-11-14",99.00,13
"2018-11-14",96.00,67
"2018-11-14",82.00,54
"2018-11-14",81.00,80
"2018-11-14",78.00,6
"2018-11-14",76.00,22
"2018-11-14",67.00,18
"2018-11-14",64.00,77
"2018-11-14",53.00,68
"2018-11-14",25.00,72
"2018-11-14",22.00,44
"2018-11-14",18.00,73
"2018-11-14",14.00,45
"2018-11-14",12.00,76
"2018-11-14",8.00,37
"2018-11-14",4.00,52
"2018-11-14",2.00,71
"2018-11-15",1627.00,26
"2018-11-15",1443.00,9
"2018-11-15",1063.00,25
"2018-11-15",573.00,38
"2018-11-15",475.00,62
"2018-11-15",471.00,35
"2018-11-15",451.00,39
"2018-11-15",409.00,56
"2018-11-15",299.00,23
"2018-11-15",236.00,17
"2018-11-15",229.00,52
"2018-11-15",228.00,2
"2018-11-15",174.00,70
"2018-11-15",167.00,4
"2018-11-15",166.00,60
"2018-11-15",123.00,40
"2018-11-15",120.00,14
"2018-11-15",100.00,30
"2018-11-15",99.00,1
"2018-11-15",89.00,5
"2018-11-15",69.00,6
"2018-11-15",65.00,21
"2018-11-15",50.00,81
"2018-11-15",39.00,15
"2018-11-15",38.00,12
"2018-11-15",37.00,19
"2018-11-15",36.00,54
"2018-11-15",34.00,3
"2018-11-15",32.00,18
"2018-11-15",30.00,78
"2018-11-15",29.00,16
"2018-11-15",27.00,67
"2018-11-15",25.00,80
"2018-11-15",25.00,79
"2018-11-15",23.00,13
"2018-11-15",19.00,22
"2018-11-15",18.00,68
"2018-11-15",14.00,77
"2018-11-15",10.00,45
"2018-11-15",7.00,73
"2018-11-15",4.00,37
"2018-11-15",4.00,71
"2018-11-15",3.00,76
"2018-11-15",3.00,44
"2018-11-15",3.00,72
"2018-11-16",1512.00,26
"2018-11-16",1323.00,9
"2018-11-16",1000.00,25
"2018-11-16",547.00,38
"2018-11-16",463.00,62
"2018-11-16",448.00,35
"2018-11-16",423.00,39
"2018-11-16",380.00,56
"2018-11-16",289.00,23
"2018-11-16",222.00,17
"2018-11-16",218.00,52
"2018-11-16",217.00,2
"2018-11-16",166.00,70
"2018-11-16",161.00,60
"2018-11-16",152.00,4
"2018-11-16",117.00,40
"2018-11-16",115.00,14
"2018-11-16",95.00,1
"2018-11-16",89.00,30
"2018-11-16",85.00,5
"2018-11-16",73.00,6
"2018-11-16",66.00,21
"2018-11-16",47.00,81
"2018-11-16",41.00,54
"2018-11-16",40.00,15
"2018-11-16",39.00,12
"2018-11-16",36.00,18
"2018-11-16",33.00,78
"2018-11-16",32.00,19
"2018-11-16",31.00,3
"2018-11-16",28.00,16
"2018-11-16",28.00,67
"2018-11-16",27.00,79
"2018-11-16",26.00,13
"2018-11-16",24.00,80
"2018-11-16",19.00,22
"2018-11-16",18.00,68
"2018-11-16",11.00,77
"2018-11-16",10.00,45
"2018-11-16",8.00,73
"2018-11-16",5.00,37
"2018-11-16",5.00,72
"2018-11-16",4.00,76
"2018-11-16",3.00,71
"2018-11-16",2.00,44
"2018-11-17",597.00,38
"2018-11-17",517.00,26
"2018-11-17",469.00,9
"2018-11-17",321.00,56
"2018-11-17",294.00,52
"2018-11-17",270.00,35
"2018-11-17",218.00,62
"2018-11-17",204.00,39
"2018-11-17",184.00,1
"2018-11-17",176.00,25
"2018-11-17",155.00,4
"2018-11-17",138.00,70
"2018-11-17",91.00,17
"2018-11-17",87.00,23
"2018-11-17",66.00,2
"2018-11-17",52.00,54
"2018-11-17",40.00,60
"2018-11-17",38.00,21
"2018-11-17",33.00,6
"2018-11-17",31.00,79
"2018-11-17",28.00,78
"2018-11-17",25.00,12
"2018-11-17",24.00,30
"2018-11-17",24.00,14
"2018-11-17",21.00,19
"2018-11-17",21.00,44
"2018-11-17",19.00,81
"2018-11-17",15.00,22
"2018-11-17",14.00,3
"2018-11-17",10.00,67
"2018-11-17",8.00,68
"2018-11-17",7.00,80
"2018-11-17",5.00,40
"2018-11-17",3.00,5
"2018-11-17",3.00,73
"2018-11-17",2.00,45
"2018-11-17",1.00,16
"2018-11-17",1.00,18
"2018-11-17",1.00,13
"2018-11-18",556.00,52
"2018-11-18",554.00,38
"2018-11-18",401.00,9
"2018-11-18",311.00,35
"2018-11-18",277.00,56
"2018-11-18",227.00,26
"2018-11-18",219.00,4
"2018-11-18",214.00,39
"2018-11-18",197.00,62
"2018-11-18",156.00,25
"2018-11-18",132.00,70
"2018-11-18",123.00,1
"2018-11-18",95.00,79
"2018-11-18",88.00,17
"2018-11-18",55.00,78
"2018-11-18",51.00,54
"2018-11-18",47.00,23
"2018-11-18",43.00,2
"2018-11-18",42.00,30
"2018-11-18",35.00,6
"2018-11-18",34.00,14
"2018-11-18",34.00,21
"2018-11-18",27.00,44
"2018-11-18",15.00,67
"2018-11-18",14.00,19
"2018-11-18",14.00,60
"2018-11-18",10.00,3
"2018-11-18",6.00,80
"2018-11-18",4.00,22
"2018-11-18",2.00,73
"2018-11-18",2.00,13
"2018-11-18",1.00,77
"2018-11-18",1.00,81
"2018-11-18",1.00,18
"2018-11-18",1.00,40
"2018-11-18",1.00,37
"2018-11-19",1752.00,26
"2018-11-19",1560.00,9
"2018-11-19",1151.00,25
"2018-11-19",624.00,38
"2018-11-19",493.00,62
"2018-11-19",491.00,35
"2018-11-19",468.00,39
"2018-11-19",426.00,56
"2018-11-19",312.00,23
"2018-11-19",248.00,52
"2018-11-19",244.00,17
"2018-11-19",233.00,2
"2018-11-19",182.00,70
"2018-11-19",179.00,60
"2018-11-19",172.00,4
"2018-11-19",135.00,40
"2018-11-19",122.00,14
"2018-11-19",107.00,1
"2018-11-19",102.00,30
"2018-11-19",94.00,5
"2018-11-19",81.00,6
"2018-11-19",74.00,21
"2018-11-19",52.00,81
"2018-11-19",44.00,54
"2018-11-19",41.00,15
"2018-11-19",40.00,12
"2018-11-19",39.00,3
"2018-11-19",37.00,18
"2018-11-19",37.00,19
"2018-11-19",35.00,78
"2018-11-19",29.00,16
"2018-11-19",28.00,79
"2018-11-19",27.00,67
"2018-11-19",27.00,13
"2018-11-19",23.00,80
"2018-11-19",22.00,22
"2018-11-19",17.00,77
"2018-11-19",16.00,68
"2018-11-19",12.00,45
"2018-11-19",7.00,73
"2018-11-19",6.00,37
"2018-11-19",4.00,76
"2018-11-19",4.00,71
"2018-11-19",3.00,72
"2018-11-19",3.00,44
"2018-11-20",3249.00,9
"2018-11-20",3128.00,26
"2018-11-20",2580.00,25
"2018-11-20",1232.00,38
"2018-11-20",1142.00,39
"2018-11-20",1111.00,62
"2018-11-20",1009.00,56
"2018-11-20",973.00,35
"2018-11-20",565.00,4
"2018-11-20",562.00,2
"2018-11-20",553.00,70
"2018-11-20",486.00,17
"2018-11-20",450.00,23
"2018-11-20",316.00,1
"2018-11-20",298.00,40
"2018-11-20",294.00,60
"2018-11-20",286.00,14
"2018-11-20",261.00,79
"2018-11-20",230.00,5
"2018-11-20",225.00,21
"2018-11-20",210.00,78
"2018-11-20",208.00,30
"2018-11-20",184.00,12
"2018-11-20",165.00,15
"2018-11-20",147.00,19
"2018-11-20",141.00,3
"2018-11-20",140.00,81
"2018-11-20",104.00,16
"2018-11-20",94.00,13
"2018-11-20",94.00,67
"2018-11-20",85.00,54
"2018-11-20",76.00,22
"2018-11-20",75.00,6
"2018-11-20",74.00,80
"2018-11-20",68.00,18
"2018-11-20",57.00,77
"2018-11-20",55.00,68
"2018-11-20",25.00,72
"2018-11-20",22.00,44
"2018-11-20",18.00,73
"2018-11-20",13.00,45
"2018-11-20",11.00,76
"2018-11-20",6.00,37
"2018-11-20",4.00,52
"2018-11-20",2.00,71
"2018-11-21",3345.00,9
"2018-11-21",3019.00,26
"2018-11-21",2532.00,25
"2018-11-21",1212.00,38
"2018-11-21",1103.00,62
"2018-11-21",1076.00,39
"2018-11-21",1010.00,56
"2018-11-21",949.00,35
"2018-11-21",565.00,2
"2018-11-21",549.00,70
"2018-11-21",547.00,4
"2018-11-21",452.00,17
"2018-11-21",449.00,23
"2018-11-21",316.00,1
"2018-11-21",293.00,40
"2018-11-21",286.00,60
"2018-11-21",271.00,14
"2018-11-21",254.00,79
"2018-11-21",239.00,5
"2018-11-21",226.00,21
"2018-11-21",209.00,78
"2018-11-21",208.00,30
"2018-11-21",177.00,12
"2018-11-21",162.00,15
"2018-11-21",143.00,19
"2018-11-21",140.00,3
"2018-11-21",133.00,81
"2018-11-21",106.00,16
"2018-11-21",97.00,67
"2018-11-21",94.00,13
"2018-11-21",85.00,54
"2018-11-21",78.00,6
"2018-11-21",78.00,80
"2018-11-21",77.00,22
"2018-11-21",67.00,18
"2018-11-21",60.00,77
"2018-11-21",54.00,68
"2018-11-21",27.00,72
"2018-11-21",22.00,73
"2018-11-21",21.00,44
"2018-11-21",13.00,45
"2018-11-21",11.00,76
"2018-11-21",8.00,52
"2018-11-21",7.00,37
"2018-11-21",3.00,71
"2018-11-22",1631.00,26
"2018-11-22",1442.00,9
"2018-11-22",1069.00,25
"2018-11-22",578.00,38
"2018-11-22",468.00,35
"2018-11-22",452.00,62
"2018-11-22",447.00,39
"2018-11-22",400.00,56
"2018-11-22",299.00,23
"2018-11-22",237.00,2
"2018-11-22",235.00,17
"2018-11-22",224.00,52
"2018-11-22",173.00,70
"2018-11-22",165.00,4
"2018-11-22",161.00,60
"2018-11-22",127.00,40
"2018-11-22",122.00,14
"2018-11-22",98.00,1
"2018-11-22",95.00,30
"2018-11-22",88.00,5
"2018-11-22",72.00,6
"2018-11-22",63.00,21
"2018-11-22",51.00,81
"2018-11-22",40.00,12
"2018-11-22",40.00,15
"2018-11-22",39.00,54
"2018-11-22",35.00,18
"2018-11-22",34.00,3
"2018-11-22",33.00,19
"2018-11-22",32.00,78
"2018-11-22",29.00,67
"2018-11-22",28.00,13
"2018-11-22",26.00,16
"2018-11-22",24.00,79
"2018-11-22",21.00,68
"2018-11-22",19.00,22
"2018-11-22",19.00,80
"2018-11-22",15.00,77
"2018-11-22",9.00,45
"2018-11-22",8.00,73
"2018-11-22",6.00,37
"2018-11-22",4.00,71
"2018-11-22",4.00,44
"2018-11-22",4.00,72
"2018-11-22",3.00,76
"2018-11-23",1555.00,26
"2018-11-23",1348.00,9
"2018-11-23",991.00,25
"2018-11-23",546.00,38
"2018-11-23",439.00,62
"2018-11-23",432.00,35
"2018-11-23",426.00,39
"2018-11-23",385.00,56
"2018-11-23",273.00,23
"2018-11-23",223.00,2
"2018-11-23",215.00,52
"2018-11-23",214.00,17
"2018-11-23",165.00,70
"2018-11-23",162.00,60
"2018-11-23",155.00,4
"2018-11-23",115.00,40
"2018-11-23",113.00,14
"2018-11-23",93.00,30
"2018-11-23",92.00,1
"2018-11-23",84.00,5
"2018-11-23",75.00,6
"2018-11-23",65.00,21
"2018-11-23",49.00,81
"2018-11-23",39.00,54
"2018-11-23",39.00,12
"2018-11-23",39.00,15
"2018-11-23",37.00,3
"2018-11-23",34.00,18
"2018-11-23",33.00,19
"2018-11-23",31.00,78
"2018-11-23",29.00,16
"2018-11-23",29.00,67
"2018-11-23",26.00,13
"2018-11-23",25.00,79
"2018-11-23",22.00,68
"2018-11-23",21.00,22
"2018-11-23",20.00,80
"2018-11-23",13.00,45
"2018-11-23",13.00,77
"2018-11-23",10.00,73
"2018-11-23",6.00,72
"2018-11-23",3.00,44
"2018-11-23",3.00,71
"2018-11-23",2.00,76
"2018-11-23",1.00,37
"2018-11-24",597.00,38
"2018-11-24",515.00,26
"2018-11-24",472.00,9
"2018-11-24",317.00,56
"2018-11-24",291.00,52
"2018-11-24",271.00,35
"2018-11-24",218.00,62
"2018-11-24",204.00,39
"2018-11-24",179.00,1
"2018-11-24",175.00,25
"2018-11-24",152.00,4
"2018-11-24",143.00,70
"2018-11-24",93.00,17
"2018-11-24",84.00,23
"2018-11-24",64.00,2
"2018-11-24",51.00,54
"2018-11-24",48.00,60
"2018-11-24",40.00,21
"2018-11-24",33.00,6
"2018-11-24",32.00,79
"2018-11-24",30.00,30
"2018-11-24",29.00,78
"2018-11-24",22.00,14
"2018-11-24",21.00,19
"2018-11-24",21.00,12
"2018-11-24",18.00,81
"2018-11-24",18.00,44
"2018-11-24",15.00,3
"2018-11-24",12.00,22
"2018-11-24",9.00,67
"2018-11-24",7.00,68
"2018-11-24",6.00,40
"2018-11-24",5.00,80
"2018-11-24",4.00,73
"2018-11-24",2.00,5
"2018-11-24",2.00,77
"2018-11-24",2.00,45
"2018-11-24",2.00,16
"2018-11-24",1.00,18
"2018-11-25",560.00,52
"2018-11-25",545.00,38
"2018-11-25",394.00,9
"2018-11-25",310.00,35
"2018-11-25",286.00,56
"2018-11-25",225.00,39
"2018-11-25",224.00,26
"2018-11-25",221.00,4
"2018-11-25",194.00,62
"2018-11-25",155.00,25
"2018-11-25",137.00,70
"2018-11-25",127.00,1
"2018-11-25",105.00,79
"2018-11-25",88.00,17
"2018-11-25",61.00,78
"2018-11-25",50.00,54
"2018-11-25",46.00,23
"2018-11-25",46.00,30
"2018-11-25",46.00,2
"2018-11-25",35.00,21
"2018-11-25",33.00,14
"2018-11-25",33.00,6
"2018-11-25",28.00,44
"2018-11-25",18.00,67
"2018-11-25",15.00,19
"2018-11-25",11.00,60
"2018-11-25",9.00,3
"2018-11-25",7.00,80
"2018-11-25",7.00,22
"2018-11-25",5.00,73
"2018-11-25",2.00,18
"2018-11-25",2.00,13
"2018-11-25",2.00,77
"2018-11-25",2.00,81
"2018-11-25",1.00,16
"2018-11-25",1.00,45
"2018-11-26",1798.00,26
"2018-11-26",1512.00,9
"2018-11-26",1129.00,25
"2018-11-26",618.00,38
"2018-11-26",504.00,62
"2018-11-26",499.00,35
"2018-11-26",477.00,39
"2018-11-26",426.00,56
"2018-11-26",316.00,23
"2018-11-26",246.00,17
"2018-11-26",240.00,52
"2018-11-26",234.00,2
"2018-11-26",185.00,70
"2018-11-26",182.00,60
"2018-11-26",173.00,4
"2018-11-26",131.00,40
"2018-11-26",128.00,14
"2018-11-26",102.00,1
"2018-11-26",99.00,5
"2018-11-26",97.00,30
"2018-11-26",78.00,6
"2018-11-26",67.00,21
"2018-11-26",54.00,81
"2018-11-26",45.00,12
"2018-11-26",42.00,15
"2018-11-26",41.00,54
"2018-11-26",40.00,3
"2018-11-26",36.00,19
"2018-11-26",34.00,18
"2018-11-26",33.00,78
"2018-11-26",33.00,67
"2018-11-26",29.00,16
"2018-11-26",28.00,79
"2018-11-26",27.00,13
"2018-11-26",22.00,80
"2018-11-26",20.00,22
"2018-11-26",17.00,68
"2018-11-26",13.00,77
"2018-11-26",11.00,73
"2018-11-26",10.00,45
"2018-11-26",7.00,37
"2018-11-26",4.00,72
"2018-11-26",3.00,44
"2018-11-26",2.00,71
"2018-11-26",1.00,76
"2018-11-27",3155.00,9
"2018-11-27",3069.00,26
"2018-11-27",2538.00,25
"2018-11-27",1225.00,38
"2018-11-27",1171.00,62
"2018-11-27",1112.00,39
"2018-11-27",1019.00,56
"2018-11-27",992.00,35
"2018-11-27",584.00,2
"2018-11-27",579.00,4
"2018-11-27",561.00,70
"2018-11-27",473.00,17
"2018-11-27",462.00,23
"2018-11-27",324.00,1
"2018-11-27",284.00,60
"2018-11-27",283.00,40
"2018-11-27",273.00,79
"2018-11-27",269.00,14
"2018-11-27",223.00,21
"2018-11-27",216.00,30
"2018-11-27",216.00,5
"2018-11-27",211.00,78
"2018-11-27",179.00,12
"2018-11-27",163.00,15
"2018-11-27",146.00,19
"2018-11-27",133.00,3
"2018-11-27",133.00,81
"2018-11-27",109.00,16
"2018-11-27",101.00,67
"2018-11-27",96.00,13
"2018-11-27",86.00,54
"2018-11-27",82.00,80
"2018-11-27",78.00,6
"2018-11-27",76.00,22
"2018-11-27",67.00,18
"2018-11-27",56.00,77
"2018-11-27",55.00,68
"2018-11-27",27.00,72
"2018-11-27",23.00,44
"2018-11-27",21.00,73
"2018-11-27",14.00,45
"2018-11-27",13.00,76
"2018-11-27",8.00,52
"2018-11-27",7.00,37
"2018-11-27",3.00,71
"2018-11-28",3189.00,9
"2018-11-28",3014.00,26
"2018-11-28",2436.00,25
"2018-11-28",1188.00,38
"2018-11-28",1127.00,39
"2018-11-28",1090.00,62
"2018-11-28",996.00,56
"2018-11-28",961.00,35
"2018-11-28",563.00,2
"2018-11-28",553.00,70
"2018-11-28",551.00,4
"2018-11-28",454.00,17
"2018-11-28",449.00,23
"2018-11-28",311.00,1
"2018-11-28",290.00,40
"2018-11-28",290.00,60
"2018-11-28",267.00,14
"2018-11-28",262.00,79
"2018-11-28",225.00,5
"2018-11-28",215.00,21
"2018-11-28",206.00,30
"2018-11-28",198.00,78
"2018-11-28",178.00,12
"2018-11-28",160.00,15
"2018-11-28",141.00,19
"2018-11-28",138.00,3
"2018-11-28",125.00,81
"2018-11-28",100.00,16
"2018-11-28",98.00,67
"2018-11-28",94.00,13
"2018-11-28",84.00,54
"2018-11-28",82.00,80
"2018-11-28",78.00,22
"2018-11-28",77.00,6
"2018-11-28",67.00,18
"2018-11-28",58.00,77
"2018-11-28",51.00,68
"2018-11-28",27.00,72
"2018-11-28",23.00,44
"2018-11-28",21.00,73
"2018-11-28",16.00,45
"2018-11-28",14.00,76
"2018-11-28",8.00,37
"2018-11-28",8.00,52
"2018-11-28",2.00,71
"2018-11-29",1699.00,26
"2018-11-29",1391.00,9
"2018-11-29",1045.00,25
"2018-11-29",601.00,38
"2018-11-29",468.00,62
"2018-11-29",450.00,35
"2018-11-29",435.00,39
"2018-11-29",396.00,56
"2018-11-29",306.00,23
"2018-11-29",230.00,52
"2018-11-29",229.00,17
"2018-11-29",228.00,2
"2018-11-29",181.00,70
"2018-11-29",171.00,4
"2018-11-29",165.00,60
"2018-11-29",121.00,14
"2018-11-29",121.00,40
"2018-11-29",100.00,30
"2018-11-29",98.00,1
"2018-11-29",84.00,5
"2018-11-29",74.00,6
"2018-11-29",67.00,21
"2018-11-29",51.00,81
"2018-11-29",42.00,54
"2018-11-29",42.00,12
"2018-11-29",41.00,15
"2018-11-29",35.00,18
"2018-11-29",34.00,19
"2018-11-29",34.00,3
"2018-11-29",31.00,67
"2018-11-29",30.00,78
"2018-11-29",27.00,16
"2018-11-29",26.00,13
"2018-11-29",25.00,79
"2018-11-29",24.00,80
"2018-11-29",19.00,22
"2018-11-29",17.00,68
"2018-11-29",14.00,77
"2018-11-29",9.00,45
"2018-11-29",7.00,73
"2018-11-29",5.00,72
"2018-11-29",4.00,37
"2018-11-29",3.00,71
"2018-11-29",3.00,44
"2018-11-29",3.00,76
"2018-11-30",1594.00,26
"2018-11-30",1360.00,9
"2018-11-30",1035.00,25
"2018-11-30",551.00,38
"2018-11-30",438.00,35
"2018-11-30",432.00,62
"2018-11-30",416.00,39
"2018-11-30",380.00,56
"2018-11-30",276.00,23
"2018-11-30",217.00,2
"2018-11-30",215.00,52
"2018-11-30",215.00,17
"2018-11-30",170.00,70
"2018-11-30",167.00,60
"2018-11-30",159.00,4
"2018-11-30",119.00,40
"2018-11-30",114.00,14
"2018-11-30",99.00,1
"2018-11-30",93.00,30
"2018-11-30",84.00,5
"2018-11-30",68.00,6
"2018-11-30",66.00,21
"2018-11-30",49.00,81
"2018-11-30",40.00,12
"2018-11-30",38.00,3
"2018-11-30",38.00,54
"2018-11-30",36.00,15
"2018-11-30",34.00,19
"2018-11-30",34.00,18
"2018-11-30",30.00,78
"2018-11-30",29.00,67
"2018-11-30",28.00,16
"2018-11-30",26.00,79
"2018-11-30",25.00,13
"2018-11-30",24.00,80
"2018-11-30",20.00,22
"2018-11-30",17.00,68
"2018-11-30",13.00,77
"2018-11-30",11.00,45
"2018-11-30",8.00,73
"2018-11-30",4.00,72
"2018-11-30",3.00,71
"2018-11-30",3.00,37
"2018-11-30",3.00,44
"2018-11-30",1.00,76
"2018-12-01",597.00,38
"2018-12-01",520.00,26
"2018-12-01",477.00,9
"2018-12-01",323.00,56
"2018-12-01",284.00,52
"2018-12-01",269.00,35
"2018-12-01",222.00,62
"2018-12-01",207.00,39
"2018-12-01",180.00,1
"2018-12-01",176.00,25
"2018-12-01",153.00,4
"2018-12-01",141.00,70
"2018-12-01",92.00,17
"2018-12-01",81.00,23
"2018-12-01",62.00,2
"2018-12-01",53.00,54
"2018-12-01",42.00,21
"2018-12-01",40.00,60
"2018-12-01",32.00,79
"2018-12-01",29.00,6
"2018-12-01",28.00,78
"2018-12-01",24.00,30
"2018-12-01",22.00,19
"2018-12-01",21.00,14
"2018-12-01",21.00,12
"2018-12-01",18.00,81
"2018-12-01",17.00,44
"2018-12-01",16.00,3
"2018-12-01",10.00,67
"2018-12-01",10.00,22
"2018-12-01",7.00,68
"2018-12-01",6.00,80
"2018-12-01",6.00,40
"2018-12-01",4.00,5
"2018-12-01",4.00,73
"2018-12-01",1.00,45
"2018-12-01",1.00,76
"2018-12-01",1.00,13
"2018-12-01",1.00,18
"2018-12-02",567.00,52
"2018-12-02",545.00,38
"2018-12-02",395.00,9
"2018-12-02",311.00,35
"2018-12-02",272.00,56
"2018-12-02",225.00,26
"2018-12-02",220.00,4
"2018-12-02",218.00,39
"2018-12-02",201.00,62
"2018-12-02",160.00,25
"2018-12-02",133.00,70
"2018-12-02",130.00,1
"2018-12-02",103.00,79
"2018-12-02",89.00,17
"2018-12-02",58.00,78
"2018-12-02",51.00,54
"2018-12-02",49.00,23
"2018-12-02",45.00,30
"2018-12-02",41.00,2
"2018-12-02",37.00,21
"2018-12-02",28.00,14
"2018-12-02",28.00,6
"2018-12-02",26.00,44
"2018-12-02",18.00,67
"2018-12-02",17.00,19
"2018-12-02",10.00,60
"2018-12-02",9.00,3
"2018-12-02",7.00,80
"2018-12-02",7.00,22
"2018-12-02",3.00,73
"2018-12-02",2.00,13
"2018-12-02",2.00,77
